fit,lwr,upr,horas_redes,distraccion_acad,horas_estudio,asistencia
3.9421164046494432,3.805671688271384,4.078561121027502,9.09090909090909,Distraccion media,3.1660056657223787,86.29288637079007
3.932824916108043,3.7297695648396894,4.135880267376396,9.09090909090909,Distraccion alta,3.1660056657223787,86.29288637079007
3.9419579624173537,3.703697086192574,4.1802188386421335,9.292929292929292,Distraccion baja,3.1660056657223787,86.29288637079007
3.9367104196086276,3.7959059710759164,4.077514868141338,9.292929292929292,Distraccion media,3.1660056657223787,86.29288637079007
3.931462876799901,3.722294795299654,4.140630958300148,9.292929292929292,Distraccion alta,3.1660056657223787,86.29288637079007
3.9325080316438634,3.68696145071612,4.178054612571607,9.494949494949495,Distraccion baja,3.1660056657223787,86.29288637079007
3.931304434567812,3.7861042574422497,4.076504611693374,9.494949494949495,Distraccion media,3.1660056657223787,86.29288637079007
3.9301008374917594,3.714732916639171,4.1454687583443475,9.494949494949495,Distraccion alta,3.1660056657223787,86.29288637079007
3.923058100870373,3.670180964383091,4.175935237357655,9.696969696969697,Distraccion baja,3.1660056657223787,86.29288637079007
3.9258984495269953,3.7762697198004807,4.07552717925351,9.696969696969697,Distraccion media,3.1660056657223787,86.29288637079007
3.9287387981836175,3.7070912384850443,4.150386357882191,9.696969696969697,Distraccion alta,3.1660056657223787,86.29288637079007
3.9136081700968828,3.653359417174783,4.173856923018983,9.8989898989899,Distraccion baja,3.1660056657223787,86.29288637079007
3.9204924644861796,3.766405188264461,4.0745797407078985,9.8989898989899,Distraccion media,3.1660056657223787,86.29288637079007
3.9273767588754755,3.699376354309187,4.155377163441765,9.8989898989899,Distraccion alta,3.1660056657223787,86.29288637079007
3.904158239323393,3.6365002016637584,4.171816276983027,10.1010101010101,Distraccion baja,3.1660056657223787,86.29288637079007
3.9150864794453635,3.756513192795727,4.073659766095,10.1010101010101,Distraccion media,3.1660056657223787,86.29288637079007
3.926014719567334,3.69159421573172,4.160435223402948,10.1010101010101,Distraccion alta,3.1660056657223787,86.29288637079007
3.8947083085499026,3.6196063613795815,4.169810255720224,10.303030303030303,Distraccion baja,3.1660056657223787,86.29288637079007
3.909680494404548,3.7465959997525746,4.072764989056521,10.303030303030303,Distraccion media,3.1660056657223787,86.29288637079007
3.9246526802591926,3.6837501997223825,4.165555160796003,10.303030303030303,Distraccion alta,3.1660056657223787,86.29288637079007
